id_a,id_b,nombre_a,nombre_b,grado_a,grado_b,n_senales,nombre,sinonimo,referencia,externo,vecindario,jaccard,detalle_nombre,detalle_sinonimo,detalle_referencia,detalle_externo,detalle_vecindario,detalle_jaccard,alguno_es_cascara,de_identidad
DRUGBANK:DB10276,DRUGBANK:DB10583,Rotavirus vaccine,Clostridium tetani toxoid antigen (formaldehyde inactivated),274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10276,DRUGBANK:DB10584,Rotavirus vaccine,Corynebacterium diphtheriae toxoid antigen (formaldehyde inactivated),274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10276,DRUGBANK:DB10769,Rotavirus vaccine,Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated),274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10276,DRUGBANK:DB10803,Rotavirus vaccine,Typhoid Vi polysaccharide vaccine,274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10276,DRUGBANK:DB10989,Rotavirus vaccine,Hepatitis A Vaccine,274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10276,DRUGBANK:DB11627,Rotavirus vaccine,Hepatitis B Vaccine (Recombinant),274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10276,DRUGBANK:DB12568,Rotavirus vaccine,Tecemotide,274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10276,DRUGBANK:DB13924,Rotavirus vaccine,Varicella zoster vaccine (recombinant),274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10276,DRUGBANK:DB14711,Rotavirus vaccine,"Smallpox (Vaccinia) Vaccine, Live",274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10276,DRUGBANK:DB15274,Rotavirus vaccine,Pertussis vaccine,274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10276,DRUGBANK:DB15461,Rotavirus vaccine,Yersinia pestis 195/p antigen (formaldehyde inactivated),274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10276,DRUGBANK:DB15483,Rotavirus vaccine,Modified vaccinia ankara,274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10276,DRUGBANK:DB15654,Rotavirus vaccine,Moderna COVID-19 Vaccine,274,274,1,False,False,False,False,True,False,,,,,e9000453854ab04c72db25653e34530528a4b700,,True,False
DRUGBANK:DB10283,DRUGBANK:DB11603,"Rabies virus inactivated antigen, A","Rabies immune globulin, human",275,275,1,False,False,False,False,True,False,,,,,011807f72c2c0a13afd421f50167a36b03c76d13,,True,False
DRUGBANK:DB10317,DRUGBANK:DB10343,Rubella virus vaccine,Bacillus calmette-guerin substrain tice live antigen,401,401,1,False,False,False,False,True,False,,,,,60ae7756991f0c78eb1ca08859c3a19feb91cc88,,True,False
DRUGBANK:DB10317,DRUGBANK:DB10804,Rubella virus vaccine,Bacillus calmette-guerin substrain connaught live antigen,401,401,1,False,False,False,False,True,False,,,,,60ae7756991f0c78eb1ca08859c3a19feb91cc88,,True,False
DRUGBANK:DB10317,DRUGBANK:DB10805,Rubella virus vaccine,Yellow fever vaccine,401,401,1,False,False,False,False,True,False,,,,,60ae7756991f0c78eb1ca08859c3a19feb91cc88,,True,False
DRUGBANK:DB10317,DRUGBANK:DB11003,Rubella virus vaccine,Anthrax vaccine,401,401,1,False,False,False,False,True,False,,,,,60ae7756991f0c78eb1ca08859c3a19feb91cc88,,True,False
DRUGBANK:DB10317,DRUGBANK:DB12386,Rubella virus vaccine,Bacillus calmette-guerin substrain danish 1331 live antigen,401,401,1,False,False,False,False,True,False,,,,,60ae7756991f0c78eb1ca08859c3a19feb91cc88,,True,False
DRUGBANK:DB10342,DRUGBANK:DB10600,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza A virus A/California/7/2009 X-181 (H1N1) antigen (propiolactone inactivated),292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB10794,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza B virus B/Brisbane/60/2008 antigen (formaldehyde inactivated),292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB10990,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen,292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB11038,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza A virus A/Brisbane/59/2007(H1N1) hemagglutinin antigen (propiolactone inactivated),292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB11040,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (propiolactone inactivated),292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB11041,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza A virus A/California/7/2009 X-181 (H1N1) hemagglutinin antigen (propiolactone inactivated),292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB11044,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza B virus B/Brisbane/60/2008 antigen (propiolactone inactivated),292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB14384,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) hemagglutinin antigen (formaldehyde inactivated),292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB14385,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (formaldehyde inactivated),292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB14394,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza A virus A/California/7/2009 (H1N1) live (attenuated) antigen,292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB14445,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) antigen (formaldehyde inactivated),292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB14449,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza A virus A/Perth/16/2009 (H3N2) live (attenuated) antigen,292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB14619,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza A virus A/Uruguay/716/2007(H3N2) antigen (propiolactone inactivated),292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10342,DRUGBANK:DB14620,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen,Influenza A virus A/Brisbane/59/2007(H1N1) antigen (propiolactone inactivated),292,292,1,False,False,False,False,True,False,,,,,eb8206733f7d6b1450ae4228249e99e735f67c3f,,True,False
DRUGBANK:DB10343,DRUGBANK:DB10804,Bacillus calmette-guerin substrain tice live antigen,Bacillus calmette-guerin substrain connaught live antigen,401,401,1,False,False,False,False,True,False,,,,,60ae7756991f0c78eb1ca08859c3a19feb91cc88,,True,False
DRUGBANK:DB10343,DRUGBANK:DB10805,Bacillus calmette-guerin substrain tice live antigen,Yellow fever vaccine,401,401,1,False,False,False,False,True,False,,,,,60ae7756991f0c78eb1ca08859c3a19feb91cc88,,True,False
DRUGBANK:DB10343,DRUGBANK:DB11003,Bacillus calmette-guerin substrain tice live antigen,Anthrax vaccine,401,401,1,False,False,False,False,True,False,,,,,60ae7756991f0c78eb1ca08859c3a19feb91cc88,,True,False
DRUGBANK:DB10343,DRUGBANK:DB12386,Bacillus calmette-guerin substrain tice live antigen,Bacillus calmette-guerin substrain danish 1331 live antigen,401,401,1,False,False,False,False,True,False,,,,,60ae7756991f0c78eb1ca08859c3a19feb91cc88,,True,False
DRUGBANK:DB10349,DRUGBANK:DB10351,Paspalum notatum pollen,Cynodon dactylon pollen,37,37,1,False,False,False,False,True,False,,,,,f5ac932fa4eee5435b479c75020f15fa0674be97,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10365,Poa annua pollen,Sorghum halepense pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10366,Poa annua pollen,Poa pratensis pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10370,Poa annua pollen,Festuca pratensis pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10379,Poa annua pollen,Dactylis glomerata pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10389,Poa annua pollen,Lolium perenne pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10394,Poa annua pollen,Phleum pratense pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10395,Poa annua pollen,Holcus lanatus pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10403,Poa annua pollen,Agrostis gigantea pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10404,Poa annua pollen,Anthoxanthum odoratum pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10489,Poa annua pollen,Elymus repens pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10494,Poa annua pollen,Distichlis spicata pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10713,Poa annua pollen,Poa compressa pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10714,Poa annua pollen,Phalaris arundinacea pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10715,Poa annua pollen,Bouteloua gracilis pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10716,Poa annua pollen,Urochloa mutica pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10717,Poa annua pollen,Secale cereale pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10719,Poa annua pollen,Pascopyrum smithii pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10836,Poa annua pollen,Bromus secalinus pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10879,Poa annua pollen,Arrhenatherum elatius pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10949,Poa annua pollen,Koeleria macrantha pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10962,Poa annua pollen,Agrostis stolonifera pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10963,Poa annua pollen,Phalaris minor pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10964,Poa annua pollen,Lolium perenne subsp. multiflorum pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10353,DRUGBANK:DB10966,Poa annua pollen,Sorghum bicolor subsp. drummondii pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10366,Sorghum halepense pollen,Poa pratensis pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10370,Sorghum halepense pollen,Festuca pratensis pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10379,Sorghum halepense pollen,Dactylis glomerata pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10389,Sorghum halepense pollen,Lolium perenne pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10394,Sorghum halepense pollen,Phleum pratense pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10395,Sorghum halepense pollen,Holcus lanatus pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10403,Sorghum halepense pollen,Agrostis gigantea pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10404,Sorghum halepense pollen,Anthoxanthum odoratum pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10489,Sorghum halepense pollen,Elymus repens pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10494,Sorghum halepense pollen,Distichlis spicata pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10713,Sorghum halepense pollen,Poa compressa pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10714,Sorghum halepense pollen,Phalaris arundinacea pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10715,Sorghum halepense pollen,Bouteloua gracilis pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10716,Sorghum halepense pollen,Urochloa mutica pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10717,Sorghum halepense pollen,Secale cereale pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10719,Sorghum halepense pollen,Pascopyrum smithii pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10836,Sorghum halepense pollen,Bromus secalinus pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10879,Sorghum halepense pollen,Arrhenatherum elatius pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10949,Sorghum halepense pollen,Koeleria macrantha pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10962,Sorghum halepense pollen,Agrostis stolonifera pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10963,Sorghum halepense pollen,Phalaris minor pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10964,Sorghum halepense pollen,Lolium perenne subsp. multiflorum pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10365,DRUGBANK:DB10966,Sorghum halepense pollen,Sorghum bicolor subsp. drummondii pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10370,Poa pratensis pollen,Festuca pratensis pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10379,Poa pratensis pollen,Dactylis glomerata pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10389,Poa pratensis pollen,Lolium perenne pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10394,Poa pratensis pollen,Phleum pratense pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10395,Poa pratensis pollen,Holcus lanatus pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10403,Poa pratensis pollen,Agrostis gigantea pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10404,Poa pratensis pollen,Anthoxanthum odoratum pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10489,Poa pratensis pollen,Elymus repens pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10494,Poa pratensis pollen,Distichlis spicata pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10713,Poa pratensis pollen,Poa compressa pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10714,Poa pratensis pollen,Phalaris arundinacea pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10715,Poa pratensis pollen,Bouteloua gracilis pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10716,Poa pratensis pollen,Urochloa mutica pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10717,Poa pratensis pollen,Secale cereale pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10719,Poa pratensis pollen,Pascopyrum smithii pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10836,Poa pratensis pollen,Bromus secalinus pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10879,Poa pratensis pollen,Arrhenatherum elatius pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10949,Poa pratensis pollen,Koeleria macrantha pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10962,Poa pratensis pollen,Agrostis stolonifera pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10963,Poa pratensis pollen,Phalaris minor pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10964,Poa pratensis pollen,Lolium perenne subsp. multiflorum pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10366,DRUGBANK:DB10966,Poa pratensis pollen,Sorghum bicolor subsp. drummondii pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10379,Festuca pratensis pollen,Dactylis glomerata pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10389,Festuca pratensis pollen,Lolium perenne pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10394,Festuca pratensis pollen,Phleum pratense pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10395,Festuca pratensis pollen,Holcus lanatus pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10403,Festuca pratensis pollen,Agrostis gigantea pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10404,Festuca pratensis pollen,Anthoxanthum odoratum pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10489,Festuca pratensis pollen,Elymus repens pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10494,Festuca pratensis pollen,Distichlis spicata pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10713,Festuca pratensis pollen,Poa compressa pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10714,Festuca pratensis pollen,Phalaris arundinacea pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10715,Festuca pratensis pollen,Bouteloua gracilis pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10716,Festuca pratensis pollen,Urochloa mutica pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10717,Festuca pratensis pollen,Secale cereale pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10719,Festuca pratensis pollen,Pascopyrum smithii pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
DRUGBANK:DB10370,DRUGBANK:DB10836,Festuca pratensis pollen,Bromus secalinus pollen,65,65,1,False,False,False,False,True,False,,,,,44d11c77f04672ffc51104ffdaf0ac780aadf5b7,,True,False
