id,nombre,prefijo,genes,descendientes
MONDO_0100406,"acute myeloid leukemia, inv(16)(p13.3;q24.3)",MONDO,0,0
MONDO_0100407,"acute myeloid leukemia, t(11;15)(p15;q35)",MONDO,0,0
MONDO_0100408,"acute myeloid leukemia, t(16;21)(q24;q22)",MONDO,0,0
MONDO_0100409,"acute myeloid leukemia, t(3;5)(q25;q34)",MONDO,69,0
MONDO_0100410,"acute myeloid leukemia, t(16;21)(p11;q22)",MONDO,0,0
MONDO_0100412,"acute myeloid leukemia, monoallelic CEBPA gene mutation",MONDO,0,0
MONDO_0100413,"acute myeloid leukemia, biallelic CEBPA gene mutation",MONDO,0,0
MONDO_0100414,"acute myeloid leukemia, CEBPA gene mutation",MONDO,0,0
MONDO_0100415,"acute myeloid leukemia, FLT3 internal tandem duplication",MONDO,0,0
MONDO_0100416,"acute myeloid leukemia, FLT3 tyrosine kinase domain point mutation",MONDO,0,0
MONDO_0100417,"acute myeloid leukemia, WT1 gene mutation",MONDO,0,0
MONDO_0100418,"acute myeloid leukemia, KIT exon 17 mutation",MONDO,0,0
MONDO_0100419,"acute myeloid leukemia, KIT exon 8 mutation",MONDO,0,0
MONDO_0100420,"acute myeloid leukemia, KIT gene mutation",MONDO,0,0
MONDO_0100421,"acute myeloid leukemia, GATA1 gene mutation",MONDO,0,0
MONDO_0100422,"acute myeloid leukemia, RUNX1 gene mutation",MONDO,0,0
MONDO_0100423,"acute myeloid leukemia, PTPN11 gene mutation",MONDO,0,0
MONDO_0100424,"acute myeloid leukemia, NRAS gene mutation",MONDO,0,0
MONDO_0100425,"acute myeloid leukemia, KRAS gene mutation",MONDO,0,0
MONDO_0100428,progressive bulbar palsy of childhood,MONDO,2,0
MONDO_0100431,migraine without aura,MONDO,84,0
MONDO_0100433,ACTB-associated syndromic thrombocytopenia,MONDO,4,0
MONDO_0100437,RPGR-related retinopathy,MONDO,10,1
MONDO_0100438,AIPL1-related retinopathy,MONDO,87,1
MONDO_0100441,GUCY2D-related dominant retinopathy,MONDO,224,1
MONDO_0100443,RDH5-related retinopathy,MONDO,133,2
MONDO_0100444,RLBP1-related retinopathy,MONDO,183,4
MONDO_0100449,FLVCR1-related retinopathy with or without ataxia,MONDO,28,1
MONDO_0100451,CEP290-related ciliopathy,MONDO,107,5
MONDO_0100453,GUCY2D-related recessive retinopathy,MONDO,69,1
MONDO_0100454,GUCY2D retinopathy,MONDO,282,5
MONDO_0100455,neonatal-onset developmental and epileptic encephalopathy,MONDO,137,11
MONDO_0100464,acid sphingomyelinase deficiency,MONDO,205,2
MONDO_0100465,complex neurodevelopmental disorder with or without congenital anomalies,MONDO,5,0
MONDO_0100471,vitamin D deficiency,MONDO,0,0
MONDO_0100472,lissencephaly spectrum disorder with complex brainstem malformation,MONDO,5,1
MONDO_0100473,disorder of peptide and amine metabolism,MONDO,1184,23
MONDO_0100475,severe ichthyosis vulgaris,MONDO,0,0
MONDO_0100477,disorder of methylamine metabolism,MONDO,459,3
MONDO_0100485,KCNH1 associated disorder,MONDO,16,1
MONDO_0100486,adult acne,MONDO,0,0
MONDO_0100488,CDH1-related diffuse gastric and lobular breast cancer syndrome,MONDO,278,0
MONDO_0100493,autosomal recessive titinopathy,MONDO,242,6
MONDO_0100494,autosomal dominant titinopathy,MONDO,560,4
MONDO_0100498,UROD-related inherited porphyria,MONDO,28,2
MONDO_0100499,multiple congenital anomalies due to 14q32.2 imprinting defect,MONDO,70,4
MONDO_0100500,Mendelian neurodevelopmental disorder,MONDO,4494,236
MONDO_0100503,DPH5-related diphthamide-deficiency syndrome,MONDO,1,0
MONDO_0100509,IFT140-related recessive ciliopathy,MONDO,22,1
MONDO_0100510,spondyloepimetaphyseal dysplasia,MONDO,684,22
MONDO_0100512,"mitochondrial DNA depletion syndrome, hepatocerebral form",MONDO,1569,5
MONDO_0100513,TRAF3 haploinsufficiency,MONDO,1,0
MONDO_0100514,familial ovarian carcinoma,MONDO,11,0
MONDO_0100515,mirror movements 1 and/or agenesis of the corpus callosum,MONDO,28,1
MONDO_0100516,complex neurodevelopmental disorder with motor features,MONDO,331,7
MONDO_0100517,PSAP-related sphingolipidosis,MONDO,92,3
MONDO_0100518,hereditary attention deficit-hyperactivity disorder,MONDO,2,0
MONDO_0100520,NKX2-1 related choreoathetosis and congenital hypothyroidism with or without pulmonary dysfunction,MONDO,60,2
MONDO_0100521,NOG-related symphalangism spectrum disorder,MONDO,950,5
MONDO_0100522,hypotrichosis 4,MONDO,126,0
MONDO_0100523,SPAST-related motor disorder,MONDO,21,1
MONDO_0100524,ASAH1-related sphingolipidosis,MONDO,130,2
MONDO_0100530,myopathy caused by variation in CRPPA,MONDO,106,2
MONDO_0100534,SMARCB1-deficient kidney medullary carcinoma,MONDO,259,3
MONDO_0100540,GATA6-related congenital heart disease with or without pancreatic agenesis or neonatal diabetes,MONDO,101,2
MONDO_0100541,GATA5-related congenital heart defects,MONDO,223,1
MONDO_0100545,hereditary neurological disease,MONDO,15867,2354
MONDO_0100546,hereditary neuromuscular disease,MONDO,9358,663
MONDO_0100547,cardiogenetic disease,MONDO,6750,290
MONDO_0100548,SERAC1-related neurological disorder,MONDO,4,1
MONDO_0100554,hereditary narcolepsy,MONDO,0,0
MONDO_0100556,PRRT2-associated paroxysmal movement disorder,MONDO,588,2
MONDO_0100558,RNU4ATAC spectrum disorder,MONDO,83,3
MONDO_0100559,ALG14-congenital disorder of glycosylation,MONDO,183,3
MONDO_0100563,digenic alpha thalassemia spectrum,MONDO,1105,2
MONDO_0100571,CTNNB1-related neurodevelopmental disorder and/or vitreoretinopathy,MONDO,3,1
MONDO_0100573,combined generalized and focal epilepsy,MONDO,0,0
MONDO_0100574,generalized epilepsy,MONDO,697,11
MONDO_0100575,genetic generalized epilepsy,MONDO,532,9
MONDO_0100576,hereditary generalized epilepsy,MONDO,515,8
MONDO_0200000,uterine ligament adenosarcoma,MONDO,0,0
MONDO_0600001,glutaminase deficiency,MONDO,1,0
MONDO_0600002,hemorrhagic fever,MONDO,1024,11
MONDO_0600003,bacterial hemorrhagic fever,MONDO,260,1
MONDO_0600009,severe hypophosphatasia,MONDO,0,0
MONDO_0600011,mild hypophosphatasia,MONDO,0,0
MONDO_0600023,idiopathic inflammatory myopathy,MONDO,1328,12
MONDO_0600024,familial idiopathic inflammatory myopathy,MONDO,1,0
MONDO_0600030,B-cell acute lymphoblastic leukemia with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1),MONDO,0,0
MONDO_0700000,ALG9-associated autosomal dominant polycystic kidney disease,MONDO,1,0
MONDO_0700002,ATP1A3-associated neurological disorder,MONDO,186,4
MONDO_0700003,obstetric disorder,MONDO,9040,50
MONDO_0700008,chromosome 1 disorder,MONDO,91,20
MONDO_0700009,chromosome 2 disorder,MONDO,1026,33
MONDO_0700010,chromosome 3 disorder,MONDO,50,16
MONDO_0700011,chromosome 4 disorder,MONDO,177,15
MONDO_0700012,chromosome 5 disorder,MONDO,678,22
MONDO_0700013,chromosome 6 disorder,MONDO,136,18
MONDO_0700014,chromosome 7 disorder,MONDO,421,20
MONDO_0700015,chromosome 8 disorder,MONDO,325,23
MONDO_0700016,chromosome 9 disorder,MONDO,80,19
MONDO_0700017,chromosome 10 disorder,MONDO,136,19
MONDO_0700018,chromosome 11 disorder,MONDO,533,22
MONDO_0700019,chromosome 12 disorder,MONDO,849,16
MONDO_0700020,chromosome 13 disorder,MONDO,41,9
MONDO_0700021,chromosome 14 disorder,MONDO,77,4
MONDO_0700022,chromosome 15 disorder,MONDO,49,4
MONDO_0700023,chromosome 16 disorder,MONDO,670,27
MONDO_0700024,chromosome 19 disorder,MONDO,15,13
MONDO_0700025,chromosome 20 disorder,MONDO,871,21
MONDO_0700026,chromosome 22 disorder,MONDO,4,6
MONDO_0700027,chromosome X disorder,MONDO,578,32
MONDO_0700028,chromosome Y disorder,MONDO,1334,9
MONDO_0700029,partial duplication of chromosome 13,MONDO,4,3
MONDO_0700031,mosaic trisomy 18,MONDO,0,0
MONDO_0700034,mosaic trisomy 13,MONDO,0,0
MONDO_0700035,monosomy chromosome 8,MONDO,0,0
MONDO_0700041,"neuroblastoma, susceptibility to, 2",MONDO,15,0
MONDO_0700043,syndrome caused by partial chromosomal duplication of the short arm of chromosome 9,MONDO,25,2
MONDO_0700044,TUBB2A-related tubulinopathy,MONDO,1,0
MONDO_0700049,"infectious disease, non-human animal",MONDO,255,19
MONDO_0700051,liver abscess (disease),MONDO,46,1
MONDO_0700053,"viral infectious disease, non-human animal",MONDO,255,14
MONDO_0700055,KIF1A related neurological disorder,MONDO,119,3
MONDO_0700057,neurological pain disorder,MONDO,3047,31
MONDO_0700060,"leukemia, acute, X-linked",MONDO,45,0
MONDO_0700064,aneuploidy,MONDO,761,51
MONDO_0700065,trisomy,MONDO,609,30
MONDO_0700066,myopathy caused by variation in FKRP,MONDO,187,3
MONDO_0700067,myopathy caused by variation in FKTN,MONDO,119,3
MONDO_0700068,myopathy caused by variation in POMGNT1,MONDO,74,3
MONDO_0700069,myopathy caused by variation in POMGNT2,MONDO,54,3
MONDO_0700070,myopathy caused by variation in POMT1,MONDO,135,3
MONDO_0700071,myopathy caused by variation in POMT2,MONDO,105,3
MONDO_0700072,"Rhabdoviridae infectious disease, non-human animal",MONDO,11,1
MONDO_0700075,congenital muscular dystrophy caused by variation in POMGNT2,MONDO,54,2
MONDO_0700084,myopathy caused by variation in GMPPB,MONDO,50,3
MONDO_0700085,pentasomy,MONDO,86,3
MONDO_0700086,uniparental disomy,MONDO,997,27
MONDO_0700087,Usher syndrome type 1B,MONDO,24,0
MONDO_0700088,paroxysmal nonkinesigenic dyskinesia,MONDO,59,1
MONDO_0700089,paroxysmal nonkinesigenic dyskinesia 1,MONDO,15,0
MONDO_0700091,ring chromosome disorder,MONDO,1226,24
MONDO_0700092,neurodevelopmental disorder,MONDO,0,0
MONDO_0700098,"neoplasm, non-human animal",MONDO,10,7
MONDO_0700101,"carcinoma, non-human animal",MONDO,1,1
MONDO_0700102,"lymphoma, non-human animal",MONDO,0,1
MONDO_0700104,"respiratory system disorder, non-human animal",MONDO,27,1
MONDO_0700105,"difference of sexual differentiation, non-human animal",MONDO,2,1
MONDO_0700112,"heterotaxy, visceral, 5, autosomal",MONDO,164,0
MONDO_0700116,microcephaly with lissencephaly and/or hydranencephaly,MONDO,58,2
MONDO_0700117,SLC6A3-related dopamine transporter deficiency syndrome,MONDO,119,1
MONDO_0700120,BAFopathy,MONDO,96,10
MONDO_0700121,ACTL6A-related BAFopathy,MONDO,1,0
MONDO_0700122,PBRM1-related BAFopathy,MONDO,1,0
MONDO_0700123,SMARCC1-associated developmental dysgenesis syndrome,MONDO,1,0
MONDO_0700124,chromosome 21 disorder,MONDO,2799,9
MONDO_0700125,chromosome 18 disorder,MONDO,95,13
MONDO_0700126,trisomy 21,MONDO,222,1
MONDO_0700127,mosaic trisomy 21,MONDO,0,0
MONDO_0700130,partial segmental duplication,MONDO,0,0
MONDO_0700170,equine neoplasm,MONDO,9,1
MONDO_0700203,"pestivirus infectious disease, non-human animal",MONDO,0,1
MONDO_0700204,"trichostrongyloidiasis, non-human animal",MONDO,0,1
MONDO_0700206,"Parvoviridae infectious disease, non-human animal",MONDO,32,1
MONDO_0700220,disease related to transplantation,MONDO,2130,5
MONDO_0700222,disease related to hematopoietic stem cell transplant,MONDO,2012,3
MONDO_0700223,hereditary skeletal muscle disorder,MONDO,7830,325
MONDO_0700225,hereditary gallbladder disorder,MONDO,1002,2
MONDO_0700227,ELOVL4-related maculopathy,MONDO,1,0
MONDO_0700228,LRP5-related exudative vitreoretinopathy,MONDO,1201,1
MONDO_0700230,GPR143-related foveal hypoplasia,MONDO,150,2
MONDO_0700238,BEST1-related dominant retinopathy,MONDO,69,1
MONDO_0700239,BEST1-related recessive retinopathy,MONDO,78,1
MONDO_0700240,BEST1-related vitreoretinochoroidopathy,MONDO,136,1
MONDO_0700243,CACNA1F-related retinopathy,MONDO,83,3
MONDO_0700245,"epidermolytic hyperkeratosis 2B, autosomal recessive",MONDO,65,0
MONDO_0700247,RAB18 deficiency,MONDO,69,4
MONDO_0700248,"epidermolytic hyperkeratosis 2A, autosomal dominant",MONDO,94,0
MONDO_0700252,parneoplastic endocrine syndrome,MONDO,129,1
MONDO_0700253,paraneoplastic hematological syndrome,MONDO,129,1
MONDO_0700254,paraneoplastic gastrointestinal syndrome,MONDO,0,0
MONDO_0700255,paraneoplastic renal syndrome,MONDO,3,0
MONDO_0700256,TREX1-related type 1 interferonopathy,MONDO,22,3
MONDO_0700261,ADAR-related type 1 interferonopathy,MONDO,205,2
MONDO_0700262,IFIH1-related type 1 interferonopathy,MONDO,47,2
MONDO_0700263,RNU7-1-related type 1 interferonopathy,MONDO,14,1
MONDO_0700266,paraneoplastic cutaneous syndrome,MONDO,337,1
MONDO_0700268,BRCA1-related cancer predisposition,MONDO,52,2
MONDO_0700269,BRCA2-related cancer predisposition,MONDO,48,1
MONDO_0700270,ATM-related cancer predisposition,MONDO,2,0
