id_a,id_b,nombre_a,nombre_b,grado_a,grado_b,n_senales,nombre,sinonimo,referencia,externo,vecindario,jaccard,detalle_nombre,detalle_sinonimo,detalle_referencia,detalle_externo,detalle_vecindario,detalle_jaccard,alguno_es_cascara,de_identidad,grado_secundario
MONDO_0009563,MONDO_0023691,maple syrup urine disease,maple syrup urine disease type 1A,221,30,1,False,True,False,False,False,False,,"maple syrup urine disease, type 1A",,,,,False,True,30
MONDO_0009563,MONDO_0023692,maple syrup urine disease,maple syrup urine disease type 1B,221,16,1,False,True,False,False,False,False,,"maple syrup urine disease, type 1B",,,,,False,True,16
MONDO_0009567,MONDO_0011244,Marinesco-Sjogren syndrome,Marshall-Smith syndrome,443,166,1,False,True,False,False,False,False,,Marshall Smith Syndrome,,,,,False,True,166
MONDO_0009572,MONDO_0018088,autosomal recessive familial Mediterranean fever,familial Mediterranean fever,39,594,1,False,True,False,False,False,False,,familial MEDITERRANEAN FEVER,,,,,False,True,39
MONDO_0009576,MONDO_0010649,megalocornea,isolated congenital megalocornea,625,18,1,False,True,False,False,False,False,,megalocornea,,,,,False,True,18
MONDO_0009591,MONDO_0018868,"metachromatic leukodystrophy, juvenile form",metachromatic leukodystrophy,56,301,1,False,True,False,False,False,False,,metachromatic leukodystrophy,,,,,False,True,56
MONDO_0009594,MONDO_0011064,"metaphyseal chondrodysplasia, Kaitila type","lethal chondrodysplasia, Seller type",2,2,1,False,False,False,False,True,False,,,,,c05766c427761484c11197bf5aa11861f35c6290,,False,False,2
MONDO_0009598,Orphanet_166035,metaphyseal chondrodysplasia-retinitis pigmentosa syndrome,Metaphyseal chondrodysplasia - retinitis pigmentosa,54,58,1,True,False,False,False,False,False,metaphyseal chondrodysplasia retinitis pigmentosa,,,,,,False,True,54
MONDO_0009666,MONDO_0015454,holocarboxylase synthetase deficiency,multiple carboxylase deficiency,40,80,1,False,True,False,False,False,False,,multiple carboxylase deficiency,,,,,False,True,40
MONDO_0009685,MONDO_0024545,Miyoshi myopathy,Miyoshi muscular dystrophy 1,5246,115,1,False,True,False,False,False,False,,Miyoshi muscular dystrophy 1,,,,,False,True,115
MONDO_0009698,Orphanet_98261,Unverricht-Lundborg syndrome,Progressive myoclonic epilepsy,192,612,1,False,True,False,False,False,False,,progressive myoclonic epilepsy,,,,,False,True,192
MONDO_0009726,Orphanet_324977,proteosome-associated autoinflammatory syndrome,Proteasome disability syndrome,674,102,1,False,True,False,False,False,False,,proteasome disability syndrome,,,,,False,True,102
MONDO_0009738,MONDO_0017731,sialidosis type 2,glycoproteinosis,74,573,1,False,True,False,False,False,False,,glycoproteinosis,,,,,False,True,74
MONDO_0009738,MONDO_0017734,sialidosis type 2,sialidosis,74,96,1,False,True,False,False,False,False,,sialidosis,,,,,False,True,74
MONDO_0009738,MONDO_0019346,sialidosis type 2,sialidosis type 1,74,8,1,False,True,False,False,False,False,,"sialidosis, type 1",,,,,False,True,8
MONDO_0009738,Orphanet_812,sialidosis type 2,sialidosis type I,74,37,1,False,True,False,False,False,False,,"sialidosis, type I",,,,,False,True,37
MONDO_0009744,MONDO_0019261,neuronal ceroid lipofuscinosis 1,infantile neuronal ceroid lipofuscinosis,227,52,1,False,True,False,False,False,False,,infantile neuronal ceroid lipofuscinosis,,,,,False,True,52
MONDO_0009744,Orphanet_168486,neuronal ceroid lipofuscinosis 1,Congenital neuronal ceroid lipofuscinosis,227,37,1,False,True,False,False,False,False,,congenital neuronal ceroid lipofuscinosis,,,,,False,True,37
MONDO_0009773,MONDO_0019287,odonto-onycho-dermal dysplasia,ectodermal dysplasia syndrome,88,5343,1,False,True,False,False,False,False,,ectodermal dysplasia,,,,,False,True,88
MONDO_0009783,MONDO_0016810,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1",autosomal recessive progressive external ophthalmoplegia,92,89,1,False,True,False,False,False,False,,autosomal recessive progressive external ophthalmoplegia,,,,,False,True,89
MONDO_0009797,Orphanet_30,orotic aciduria,Hereditary orotic aciduria,154,78,1,False,True,False,False,False,False,,Hereditary Orotic Aciduria,,,,,False,True,78
MONDO_0009823,MONDO_0100278,primary hyperoxaluria type 1,alanine glyoxylate aminotransferase deficiency,198,164,1,False,True,False,False,False,False,,alanine-glyoxylate aminotransferase deficiency,,,,,False,True,164
MONDO_0009832,MONDO_0024547,pancreatic agenesis,pancreatic agenesis 1,204,89,1,False,True,False,False,False,False,,pancreatic agenesis 1,,,,,False,True,89
MONDO_0009837,MONDO_0016718,choroid plexus papilloma,choroid plexus carcinoma,38,72,1,False,True,False,False,False,False,,choroid plexus carcinoma,,,,,False,True,38
MONDO_0009841,Orphanet_99807,PEHO syndrome,PEHO-like syndrome,58,50,1,False,True,False,False,False,False,,peho-like syndrome,,,,,False,True,50
MONDO_0009866,MONDO_0017320,"phosphoenolpyruvate carboxykinase deficiency, cytosolic",phosphoenolpyruvate carboxykinase deficiency,69,214,1,False,True,False,False,False,False,,phosphoenolpyruvate carboxykinase deficiency,,,,,False,True,69
MONDO_0009876,Orphanet_631,isolated growth hormone deficiency type IA,Non-acquired isolated growth hormone deficiency,157,444,1,False,True,False,False,False,False,,non-acquired isolated growth hormone deficiency,,,,,False,True,157
MONDO_0009877,MONDO_0015892,Laron syndrome,growth hormone insensitivity syndrome,84,429,1,False,True,False,False,False,False,,Growth Hormone Insensitivity,,,,,False,True,84
MONDO_0009926,MONDO_0017415,autosomal recessive multiple pterygium syndrome,multiple pterygium syndrome,194,239,1,False,True,False,False,False,False,,multiple pterygium syndrome,,,,,False,True,194
MONDO_0009937,Orphanet_199241,pulmonary venoocclusive disease,Pulmonary capillary hemangiomatosis,156,74,1,False,True,False,False,False,False,,pulmonary capillary hemangiomatosis,,,,,False,True,74
MONDO_0009945,MONDO_0020741,pyridoxine-dependent epilepsy,pyridoxine-dependent epilepsy caused by ALDH7A1 mutant,179,158,1,False,True,False,False,False,False,,pyridoxine-dependent epilepsy,,,,,False,True,158
MONDO_0009948,MONDO_0018570,"pyropoikilocytosis, hereditary",hypophosphatasia,392,300,1,False,True,False,False,False,False,,Hypophosphatasia,,,,,False,True,300
MONDO_0009952,Orphanet_3270,radioulnar synostosis-developmental delay-hypotonia syndrome,Radio-ulnar synostosis - intellectual disability - hypotonia,54,19,1,False,False,True,False,False,False,,,Orphanet:3270,,,,False,True,19
MONDO_0009962,MONDO_0017842,Senior-Loken syndrome 1,Senior-Loken syndrome,192,532,1,False,True,False,False,False,False,,Senior-Loken syndrome,,,,,False,True,192
MONDO_0009964,MONDO_0100509,short-rib thoracic dysplasia 9 with or without polydactyly,IFT140-related recessive ciliopathy,142,24,1,False,True,False,False,False,False,,short-rib thoracic dysplasia 9 with or without polydactyly,,,,,False,True,24
MONDO_0009970,MONDO_0017609,renal tubular dysgenesis of genetic origin,renal tubular dysgenesis,49,102,1,False,True,False,False,False,False,,renal tubular dysgenesis,,,,,False,True,49
MONDO_0009975,MONDO_0018908,reticulum cell sarcoma,non-Hodgkin lymphoma,32,32,1,False,False,False,False,True,False,,,,,96ebbf33a39514e07200a542e90bf653e60d078c,,True,False,32
MONDO_0010004,MONDO_0017919,EEC syndrome,exstrophy-epispadias complex,169,582,1,False,True,False,False,False,False,,EEC,,,,,False,True,169
MONDO_0010033,MONDO_0024548,generalized peeling skin syndrome,peeling skin syndrome 1,92,81,1,False,True,False,False,False,False,,peeling skin syndrome 1,,,,,False,True,81
MONDO_0010039,Orphanet_1355,congenital heart defect-round face-developmental delay syndrome,Heart defect - round face - congenital developmental delay,61,40,1,False,False,True,False,False,False,,,Orphanet:1355,,,,False,True,40
MONDO_0010061,Orphanet_95433,autosomal recessive cerebellar ataxia-blindness-deafness syndrome,Autosomal recessive cerebellar ataxia - blindness - deafness,150,184,1,True,False,False,False,False,False,autosomal recessive cerebellar ataxia blindness deafness,,,,,,False,True,150
MONDO_0010061,MONDO_0013931,autosomal recessive cerebellar ataxia-blindness-deafness syndrome,peroxisome biogenesis disorder 4B,150,28,1,False,True,False,False,False,False,,autosomal recessive cerebellar ataxia - blindness - deafness,,,,,False,True,28
MONDO_0010080,MONDO_0015518,familial infantile bilateral striatal necrosis,infantile bilateral striatal necrosis,110,136,1,False,True,False,False,False,False,,infantile bilateral striatal necrosis,,,,,False,True,110
MONDO_0010159,Orphanet_252202,mismatch repair cancer syndrome 1,Constitutional mismatch repair deficiency syndrome,382,80,1,False,True,False,False,False,False,,constitutional mismatch repair deficiency syndrome,,,,,False,True,80
MONDO_0010168,MONDO_0700087,Usher syndrome type 1,Usher syndrome type 1B,165,35,1,False,True,False,False,False,False,,"Usher syndrome, type 1B",,,,,False,True,35
MONDO_0010170,MONDO_0016485,Usher syndrome type 3A,Usher syndrome type 3,31,119,1,False,True,False,False,False,False,,"Usher syndrome, type 3",,,,,False,True,31
MONDO_0010173,MONDO_0017771,Mayer-Rokitansky-Kuster-Hauser syndrome type 1,Mayer-Rokitansky-Kuster-Hauser syndrome,33,590,1,False,True,False,False,False,False,,Mayer-Rokitansky-KUSTER-Hauser syndrome,,,,,False,True,33
MONDO_0010173,Orphanet_3109,Mayer-Rokitansky-Kuster-Hauser syndrome type 1,Mayer-Rokitansky-Küster-Hauser syndrome,33,230,1,False,True,False,False,False,False,,Mayer-Rokitansky-KUSTER-Hauser syndrome,,,,,False,True,33
MONDO_0010181,MONDO_0017575,oculogastrointestinal muscular dystrophy,mitochondrial neurogastrointestinal encephalomyopathy,44,83,1,False,True,False,False,False,False,,oculogastrointestinal muscular dystrophy,,,,,False,True,44
MONDO_0010192,MONDO_0019518,Waardenburg syndrome type 4A,Waardenburg-Shah syndrome,90,131,1,False,True,False,False,False,False,,Waardenburg-Shah syndrome,,,,,False,True,90
MONDO_0010193,MONDO_0018095,Weaver syndrome,Weaver-Williams syndrome,144,29,1,False,True,False,False,False,False,,Weaver Williams syndrome,,,,,False,True,29
MONDO_0010235,Orphanet_3077,X-linked intellectual disability-psychosis-macroorchidism syndrome,X-linked intellectual disability - psychosis - macroorchidism,170,75,1,True,False,False,False,False,False,x linked intellectual disability psychosis macroorchidism,,,,,,False,True,75
MONDO_0010247,MONDO_0015339,X-linked cerebral adrenoleukodystrophy,adrenomyeloneuropathy,134,162,1,False,True,False,False,False,False,,adrenomyeloneuropathy,,,,,False,True,134
MONDO_0010247,MONDO_0018544,X-linked cerebral adrenoleukodystrophy,adrenoleukodystrophy,134,351,1,False,True,False,False,False,False,,adrenoleukodystrophy,,,,,False,True,134
MONDO_0010263,Orphanet_86818,Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome,Alport syndrome - intellectual disability - midface hypoplasia - elliptocytosis,40,37,1,True,False,False,False,False,False,alport syndrome intellectual disability midface hypoplasia elliptocytosis,,,,,,False,True,37
MONDO_0010286,Orphanet_85287,syndromic X-linked intellectual disability Siderius type,"X-linked intellectual disability, Siderius type",37,44,1,False,True,False,False,False,False,,"X-linked intellectual disability, Siderius type",,,,,False,True,37
MONDO_0010293,Orphanet_98813,ectodermal dysplasia and immune deficiency,Hypohidrotic ectodermal dysplasia with immunodeficiency,232,406,1,False,True,False,False,False,False,,hypohidrotic ectodermal dysplasia with immunodeficiency,,,,,False,True,232
MONDO_0010327,Orphanet_391417,HSD10 mitochondrial disease,HSD10 disease,55,33,1,False,False,True,False,False,False,,,Orphanet:391417,,,,False,True,33
MONDO_0010355,Orphanet_85279,syndromic X-linked intellectual disability Claes-Jensen type,Syndromic X-linked intellectual disability due to JARID1C mutation,72,70,1,False,True,False,False,False,False,,syndromic X-linked intellectual disability due to JARID1C mutation,,,,,False,True,70
MONDO_0010375,Orphanet_163985,"developmental and epileptic encephalopathy, 8",Hyperekplexia - epilepsy,39,18,1,False,True,False,False,False,False,,hyperekplexia-epilepsy syndrome,,,,,True,True,18
MONDO_0010472,Orphanet_324422,"developmental and epileptic encephalopathy, 36",ALG13-CDG,44,46,1,False,True,False,False,False,False,,ALG13-CDG,,,,,False,True,44
MONDO_0010523,MONDO_0010654,X-linked reticulate pigmentary disorder,Partington syndrome,33,56,1,False,True,False,False,False,False,,Partington disease,,,,,False,True,33
MONDO_0010523,Orphanet_85453,X-linked reticulate pigmentary disorder,X-linked reticulate pigmentary disorder with systemic manifestations,33,44,1,False,False,True,False,False,False,,,Orphanet:85453,,,,False,True,33
MONDO_0010535,MONDO_0019317,Bazex-Dupre-Christol syndrome,follicular atrophoderma-basal cell carcinoma,59,1,1,False,True,False,False,False,False,,follicular atrophoderma-basal cell carcinoma syndrome,,,,,False,True,1
MONDO_0010556,Orphanet_35173,X-linked chondrodysplasia punctata,X-linked dominant chondrodysplasia punctata,82,59,1,False,True,False,False,False,False,,X-linked dominant chondrodysplasia punctata,,,,,False,True,59
MONDO_0010566,MONDO_0100437,X-linked cone-rod dystrophy 1,RPGR-related retinopathy,17,12,1,False,True,False,False,False,False,,X-linked cone-rod dystrophy 1,,,,,False,True,12
MONDO_0010566,MONDO_0800320,X-linked cone-rod dystrophy 1,"cone dystrophy 1, X-linked",17,2,1,False,True,False,False,False,False,,"cone dystrophy 1, X-linked",,,,,False,True,2
MONDO_0010574,MONDO_0019428,syndromic X-linked intellectual disability 5,fried syndrome,438,9,1,False,True,False,False,False,False,,fried syndrome,,,,,False,True,9
MONDO_0010576,MONDO_0020707,X-linked mixed hearing loss with perilymphatic gusher,central hearing loss,18,1,1,False,True,False,False,False,False,,central hearing loss,,,,,False,True,1
MONDO_0010584,MONDO_0018045,"dyskeratosis congenita, X-linked",Hoyeraal-Hreidarsson syndrome,120,101,1,False,True,False,False,False,False,,Hoyeraal Hreidarsson syndrome,,,,,False,True,101
MONDO_0010607,MONDO_0800321,"heterotaxy, visceral, 1, X-linked","congenital heart defects, multiple types, 1, X-linked",162,2,1,False,True,False,False,False,False,,"congenital heart defects, multiple types, 1, X-linked",,,,,False,True,2
MONDO_0010619,MONDO_0020720,X-linked dominant hypophosphatemic rickets,X-linked hypophosphatemic rickets,153,246,1,False,True,False,False,False,False,,X-linked hypophosphatemic rickets,,,,,False,True,153
MONDO_0010621,MONDO_0017014,CHILD syndrome,interstitial lung disease specific to childhood,107,1593,1,False,True,False,False,False,False,,chILD,,,,,False,True,107
MONDO_0010621,MONDO_0017015,CHILD syndrome,primary interstitial lung disease specific to childhood,107,1259,1,False,True,False,False,False,False,,cHILD,,,,,False,True,107
MONDO_0010622,MONDO_0017269,recessive X-linked ichthyosis,X-linked ichthyosis syndrome,120,76,1,False,True,False,False,False,False,,X linked ichthyosis,,,,,False,True,76
MONDO_0010632,MONDO_0018226,"developmental and epileptic encephalopathy, 1",infantile epileptic-dyskinetic encephalopathy,70,32,1,False,True,False,False,False,False,,infantile epileptic-dyskinetic encephalopathy,,,,,False,True,32
MONDO_0010650,Orphanet_2484,Melnick-Needles syndrome,"Osteodysplasty, Melnick-Needles type",1195,47,1,False,False,True,False,False,False,,,Orphanet:2484,,,,True,True,47
MONDO_0010698,Orphanet_98890,optic atrophy 2,Early-onset X-linked optic atrophy,242,48,1,False,False,True,False,False,False,,,Orphanet:98890,,,,False,True,48
MONDO_0010713,Orphanet_2966,"properdin deficiency, X-linked",Properdin deficiency,7,4,1,False,False,True,False,False,False,,,Orphanet:2966,,,,False,True,4
MONDO_0010743,Orphanet_852,thrombocytopenia 1,X-linked thrombocytopenia with normal platelets,122,13,1,False,True,False,False,False,False,,X-linked thrombocytopenia with normal platelets,,,,,False,True,13
MONDO_0010779,Orphanet_90641,mitochondrial non-syndromic sensorineural hearing loss,Mitochondrial non-syndromic sensorineural deafness,70,79,1,False,True,False,False,False,False,,mitochondrial non-syndromic sensorineural deafness,,,,,False,True,70
MONDO_0010799,Orphanet_168609,"deafness, aminoglycoside-induced",Mitochondrial non-syndromic sensorineural deafness with susceptibility to aminoglycoside exposure,44,6,1,False,True,False,False,False,False,,mitochondrial non-syndromic sensorineural deafness with susceptibility to aminoglycoside exposure,,,,,False,True,6
MONDO_0010802,Orphanet_2255,pancreatic hypoplasia-diabetes-congenital heart disease syndrome,Pancreatic hypoplasia - diabetes - congenital heart disease,124,96,1,False,False,True,False,False,False,,,Orphanet:2255,,,,False,True,96
MONDO_0010822,Orphanet_2510,Warburg micro syndrome 1,Micro syndrome,53,124,1,False,True,False,False,False,False,,micro syndrome,,,,,False,True,53
MONDO_0010830,MONDO_0012391,neuronal ceroid lipofuscinosis 8,neuronal ceroid lipofuscinosis 8 northern epilepsy variant,51,40,1,False,True,False,False,False,False,,neuronal ceroid lipofuscinosis 8,,,,,False,True,40
MONDO_0010831,MONDO_0017850,familial caudal dysgenesis,sirenomelia,73,30,1,False,True,False,False,False,False,,sirenomelia,,,,,False,True,30
MONDO_0010857,MONDO_0017276,semantic dementia,frontotemporal dementia,161,1689,1,False,True,False,False,False,False,,frontotemporal dementia,,,,,False,True,161
MONDO_0010890,Orphanet_2008,acrocardiofacial syndrome,Acro-cardio-facial syndrome,179,72,1,False,False,True,False,False,False,,,Orphanet:2008,,,,False,True,72
MONDO_0010920,MONDO_0019780,microtia,anotia,173,1,1,False,True,False,False,False,False,,anotia,,,,,False,True,1
MONDO_0010933,MONDO_0023069,autosomal recessive nonsyndromic hearing loss 4,enlarged vestibular aqueduct syndrome,162,8,1,False,True,False,False,False,False,,enlarged vestibular aqueduct,,,,,False,True,8
MONDO_0010962,Orphanet_2337,diffuse nonepidermolytic palmoplantar keratoderma,Non-epidermolytic palmoplantar keratoderma,66,30,1,False,True,False,False,False,False,,non-epidermolytic palmoplantar keratoderma,,,,,False,True,30
MONDO_0010997,Orphanet_240071,"supranuclear palsy, progressive, 1",Classical progressive supranuclear palsy,1129,73,1,False,False,True,False,False,False,,,Orphanet:240071,,,,False,True,73
MONDO_0011076,Orphanet_363543,myofibrillar myopathy 1,Autosomal recessive limb-girdle muscular dystrophy due to desmin deficiency,100,2,1,False,False,True,False,False,False,,,Orphanet:363543,,,,True,True,2
MONDO_0011099,MONDO_0019075,human HOXA1 syndromes,Bosley-Salih-Alorainy syndrome,119,13,1,False,True,False,False,False,False,,Bosley Salih Alorainy syndrome,,,,,False,True,13
MONDO_0011143,MONDO_0100441,cone-rod dystrophy 6,GUCY2D-related dominant retinopathy,77,227,1,False,True,False,False,False,False,,cone-rod dystrophy 6,,,,,False,True,77
MONDO_0011143,MONDO_0100453,cone-rod dystrophy 6,GUCY2D-related recessive retinopathy,77,72,1,False,True,False,False,False,False,,cone-rod dystrophy 6,,,,,False,True,72
MONDO_0011145,Orphanet_363741,colobomatous microphthalmia - obesity - hypogenitalism - intellectual disability syndrome,Colobomatous microphthalmia-obesity-hypogenitalism-intellectual disability syndrome,164,188,1,True,False,False,False,False,False,colobomatous microphthalmia obesity hypogenitalism intellectual disability,,,,,,False,True,164
MONDO_0011174,MONDO_0016676,hyperzincemia with functional zinc depletion,recurrent infections-inflammatory syndrome due to zinc metabolism disorder syndrome,31,3,1,False,True,False,False,False,False,,recurrent infections-inflammatory syndrome due to zinc metabolism disorder syndrome,,,,,False,True,3
MONDO_0011190,Orphanet_93591,nephronophthisis 2,Infantile nephronophthisis,96,10,1,False,False,True,False,False,False,,,Orphanet:93591,,,,True,True,10
MONDO_0011202,MONDO_0019200,RHYNS syndrome,retinitis pigmentosa,48,1674,1,False,True,False,False,False,False,,retinitis pigmentosa syndrome,,,,,False,True,48
MONDO_0011216,MONDO_0019257,hemochromatosis type 2A,hemochromatosis type 2,158,358,1,False,True,False,False,False,False,,"hemochromatosis, type 2",,,,,False,True,158
MONDO_0011218,Orphanet_91132,autosomal recessive congenital ichthyosis 11,Ichthyosis-hypotrichosis syndrome,25,181,1,False,True,False,False,False,False,,ichthyosis-hypotrichosis syndrome,,,,,False,True,25
MONDO_0011246,Orphanet_280671,megaconial type congenital muscular dystrophy,Congenital muscular dystrophy due to phosphatidylcholine biosynthesis defect,27,82,1,False,True,False,False,False,False,,congenital muscular dystrophy due to phosphatidylcholine biosynthesis defect,,,,,False,True,27
MONDO_0011261,Orphanet_163649,"spondyloepiphyseal dysplasia with coronal craniosynostosis, cataracts, cleft palate, and intellectual disability","Spondyloepiphyseal dysplasia, Nishimura type",1,119,1,False,False,True,False,False,False,,,Orphanet:163649,,,,True,True,1
MONDO_0011271,MONDO_0017939,rigid spine muscular dystrophy 1,classic multiminicore myopathy,158,49,1,False,True,False,False,False,False,,classic multiminicore myopathy,,,,,False,True,49
MONDO_0011271,MONDO_0019951,rigid spine muscular dystrophy 1,rigid spine syndrome,158,132,1,False,True,False,False,False,False,,rigid spine muscular dystrophy-1,,,,,False,True,132
MONDO_0011271,Orphanet_324604,rigid spine muscular dystrophy 1,Classic multiminicore myopathy,158,131,1,False,True,False,False,False,False,,classic multiminicore myopathy,,,,,False,True,131
MONDO_0011323,MONDO_0015238,"arhinia, choanal atresia, and microphthalmia",arrhinia-choanal atresia-microphthalmia syndrome,77,16,1,False,True,False,False,False,False,,arrhinia-choanal atresia-microphthalmia syndrome,,,,,False,True,16
MONDO_0011323,MONDO_0016393,"arhinia, choanal atresia, and microphthalmia",hyposmia-nasal and ocular hypoplasia-hypogonadotropic hypogonadism syndrome,77,12,1,False,True,False,False,False,False,,hyposmia-nasal and ocular hypoplasia-hypogonadotropic hypogonadism syndrome,,,,,False,True,12
MONDO_0011323,Orphanet_1135,"arhinia, choanal atresia, and microphthalmia",Arrhinia - choanal atresia - microphthalmia,77,30,1,False,True,False,False,False,False,,arrhinia-choanal atresia-microphthalmia syndrome,,,,,False,True,30
MONDO_0011323,Orphanet_2250,"arhinia, choanal atresia, and microphthalmia",Hyposmia - nasal and ocular hypoplasia - hypogonadotropic hypogonadism,77,30,1,False,True,False,False,False,False,,hyposmia-nasal and ocular hypoplasia-hypogonadotropic hypogonadism syndrome,,,,,False,True,30
MONDO_0011362,Orphanet_178464,"myopathy, myofibrillar, 9, with early respiratory failure",Hereditary proximal myopathy with early respiratory failure,161,183,1,False,True,False,False,False,False,,hereditary proximal myopathy with early respiratory failure,,,,,False,True,161
MONDO_0011405,MONDO_0026045,poikiloderma with neutropenia,prurigo nodularis,69,87,1,False,True,False,False,False,False,,Prurigo Nodularis,,,,,False,True,69
MONDO_0011458,MONDO_0015993,Leber congenital amaurosis 4,cone-rod dystrophy,95,446,1,False,True,False,False,False,False,,cone-rod dystrophy,,,,,False,True,95
MONDO_0011458,MONDO_0100438,Leber congenital amaurosis 4,AIPL1-related retinopathy,95,89,1,False,True,False,False,False,False,,Leber congenital amaurosis 4,,,,,False,True,89
MONDO_0011458,Orphanet_1872,Leber congenital amaurosis 4,Cone rod dystrophy,95,658,1,False,True,False,False,False,False,,cone-rod dystrophy,,,,,False,True,95
MONDO_0011461,MONDO_0800329,"generalized epilepsy with febrile seizures plus, type 2","febrile seizures, familial, 3a",110,2,1,False,True,False,False,False,False,,"febrile seizures, familial, 3A",,,,,False,True,2
MONDO_0011468,MONDO_0018993,"hereditary motor and sensory neuropathy, Okinawa type",Charcot-Marie-Tooth disease type 2,132,545,1,False,True,False,False,False,False,,hereditary motor and sensory neuropathy Okinawa type,,,,,False,True,132
MONDO_0011481,Orphanet_1541,craniosynostosis 2,"Craniosynostosis, Boston type",89,25,1,False,False,True,False,False,False,,,Orphanet:1541,,,,False,True,25
MONDO_0011500,MONDO_0013688,Becker nevus syndrome,linear and whorled nevoid hypermelanosis,286,198,1,False,True,False,False,False,False,,Becker Nevus,,,,,False,True,198
MONDO_0011551,MONDO_0100064,TH-deficient dopa-responsive dystonia,tyrosine hydroxylase deficiency,26,49,1,False,True,False,False,False,False,,Tyrosine Hydroxylase Deficiency,,,,,False,True,26
MONDO_0011575,Orphanet_66625,cerebrooculonasal syndrome,Cerebro-oculo-nasal syndrome,72,47,1,False,False,True,False,False,False,,,Orphanet:66625,,,,True,True,47
MONDO_0011582,Orphanet_401869,multiple mitochondrial dysfunctions syndrome 1,Fatal multiple mitochondrial dysfunction syndrome type 1,42,37,1,False,False,True,False,False,False,,,Orphanet:401869,,,,True,True,37
MONDO_0011634,MONDO_0020704,rippling muscle disease,inherited rippling muscle disease,48,45,1,False,True,False,False,False,False,,rippling muscle disease,,,,,False,True,45
MONDO_0011675,MONDO_0957273,"Charcot-Marie-Tooth Disease, axonal, type 2GG","Charcot-Marie-Tooth disease, dominant intermediate A",63,80,1,False,True,False,False,False,False,,Charcot-Marie-Tooth disease dominant intermediate A,,,,,False,True,63
MONDO_0011744,Orphanet_140436,primary intraosseous venous malformation,Primary intraosseous vascular malformation,17,44,1,False,False,True,False,False,False,,,Orphanet:140436,,,,False,True,17
MONDO_0011766,Orphanet_168563,"46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome","46,XY gonadal dysgenesis - motor and sensory neuropathy",308,74,1,True,False,False,False,False,False,46 xy gonadal dysgenesis motor and sensory neuropathy,,,,,,False,True,74
MONDO_0011775,MONDO_0015459,"nasopharyngeal carcinoma, susceptibility to, 1",nasopharyngeal carcinoma,25,4959,1,False,True,False,False,False,False,,nasopharyngeal carcinoma,,,,,False,True,25
MONDO_0011789,MONDO_0016642,familial meningioma,meningioma,21,2395,1,False,True,False,False,False,False,,meningioma,,,,,False,True,21
MONDO_0011801,MONDO_0020771,"spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 1","spinocerebellar ataxia, autosomal recessive, with axonal neuropathy",117,159,1,False,True,False,False,False,False,,spinocerebellar ataxia autosomal recessive with axonal neuropathy,,,,,False,True,117
MONDO_0011803,Orphanet_99013,hereditary spastic paraplegia 7,Autosomal recessive spastic paraplegia type 7,100,82,1,False,False,True,False,False,False,,,Orphanet:99013,,,,False,True,82
MONDO_0011814,MONDO_0015799,Smith-McCort dysplasia 1,Smith-McCort dysplasia,193,227,1,False,True,False,False,False,False,,Smith-McCort dysplasia,,,,,False,True,193
MONDO_0011830,MONDO_0020491,lissencephaly due to LIS1 mutation,subcortical band heterotopia,50,125,1,False,True,False,False,False,False,,subcortical band heterotopia,,,,,False,True,50
MONDO_0011835,MONDO_0016809,"sensory ataxic neuropathy, dysarthria, and ophthalmoparesis",spinocerebellar ataxia with epilepsy,120,16,1,False,True,False,False,False,False,,spinocerebellar ataxia with epilepsy,,,,,False,True,16
MONDO_0011838,MONDO_0100444,Bothnia retinal dystrophy,RLBP1-related retinopathy,139,187,1,False,True,False,False,False,False,,Bothnia retinal dystrophy,,,,,False,True,139
MONDO_0011871,MONDO_0020384,Niemann-Pick disease type B,Niemann-Pick disease type E,213,26,1,False,True,False,False,False,False,,"Niemann-Pick disease, type E",,,,,False,True,26
MONDO_0011925,MONDO_0100228,congenital merosin-deficient muscular dystrophy 1A,LAMA2-related muscular dystrophy,55,167,1,False,True,False,False,False,False,,LAMA2-related muscular dystrophy,,,,,False,True,55
MONDO_0012013,Orphanet_2084,"Weill-Marchesani syndrome 2, dominant",Glaucoma - ectopia - microspherophakia - stiff joints - short stature,73,128,1,False,False,True,False,False,False,,,Orphanet:2084,,,,False,True,73
MONDO_0012016,MONDO_0020783,capillary malformation-arteriovenous malformation syndrome,capillary malformation-arteriovenous malformation 1,23,20,1,False,True,False,False,False,False,,Capillary Malformation-Arteriovenous Malformation,,,,,False,True,20
MONDO_0012056,MONDO_0800101,Leber congenital amaurosis 9,NMNAT1-related retinopathy,128,104,1,False,True,False,False,False,False,,Leber congenital amaurosis 9,,,,,False,True,104
MONDO_0012177,MONDO_0100449,posterior column ataxia-retinitis pigmentosa syndrome,FLVCR1-related retinopathy with or without ataxia,63,32,1,False,True,False,False,False,False,,posterior column ataxia-retinitis pigmentosa syndrome,,,,,False,True,32
MONDO_0012190,Orphanet_300333,"epidermolysis bullosa simplex 7, with nephropathy and deafness",Nephrotic syndrome-deafness-pretibial epidermolysis bullosa syndrome,29,10,1,False,True,False,False,False,False,,nephrotic syndrome - deafness - pretibial epidermolysis bullosa syndrome,,,,,False,True,10
